1906	2298	1330	1562	1638	1445	
163	160	119	139	205	182	
1486	1491	1127	2071	1609	1558	
117	115	101	49	27	71	
292	350	220	298	252	245	
156	173	101	112	140	120	
11028	10001	7322	8038	8659	8001	
417	411	344	437	393	416	
1105	1106	883	1205	1186	1221	
48	38	26	31	18	45	
58	64	53	42	92	43	
1095	1144	771	1049	1446	1296	
125	98	109	114	84	97	
97	93	44	83	83	55	
90	134	135	129	90	67	
613	711	454	664	695	652	
153	138	101	124	140	96	
208	306	205	216	199	319	
76	51	43	53	39	37	
13	31	16	3	0	5	
10364	12499	8132	10491	9105	9703	
4317	4287	3184	3344	3185	2786	
139	152	110	104	137	98	
1887	1914	1212	1748	1512	1836	
114	134	74	76	80	24	
833	1127	791	895	826	845	
106	160	140	62	101	88	
3796	3499	2469	1951	1962	2126	
93	118	69	106	72	113	
9952	13028	7784	10712	11829	10931	
1049	1370	976	1195	1295	1205	
4124	3904	2718	2958	2531	2837	
2080	2309	1473	2031	2247	1779	
886	1051	708	1143	948	1169	
1123	1126	732	729	924	879	
580	610	355	516	355	480	
3585	3909	2395	2746	2463	2389	
307	274	204	203	201	217	
210	216	155	149	122	87	
546	573	393	579	623	610	
2092	1919	1314	1873	2470	1844	
513	662	412	508	527	537	
3627	3696	2885	4154	3983	3730	
1747	1468	1183	1605	1321	1137	
4772	5234	3130	4685	4049	4021	
618	708	463	300	478	627	
22	25	12	36	15	33	
105	65	81	82	40	87	
1760	2161	1406	1362	1734	1606	
5499	6407	4026	4200	4864	4374	
811	612	450	632	591	651	
2101	1814	1317	5479	4182	5015	
406	596	331	519	670	537	
106	167	84	73	94	66	
11	19	2	8	8	0	
69	41	60	57	78	25	
1071	1124	649	571	735	479	
1	5	7	6	4	14	
30	30	21	39	68	14	
13	8	3	10	14	0	
60	38	42	74	51	69	
25	34	67	27	28	22	
5	27	12	7	4	0	
48	78	62	84	94	35	
101	149	74	154	153	138	
202	278	222	390	349	262	
528	802	434	951	874	773	
783	929	701	827	698	768	
13	8	5	0	10	0	
197	151	216	232	207	220	
45	35	21	64	75	54	
1013	849	593	1063	1012	1104	
978	1078	655	1416	1138	1409	
2007	2270	1659	2711	2674	2399	
342	772	327	495	374	464	
201	132	120	252	196	204	
1283	1661	1160	2073	1950	1853	
1901	2046	1257	2756	2835	2809	
2510	3209	2039	2457	2471	2602	
858	1066	703	765	1055	950	
116	137	73	84	53	65	
0	0	0	0	0	0	
6	6	2	0	4	0	
187	204	120	213	174	228	
52	91	46	42	23	60	
1217	1224	915	951	709	895	
3194	2981	2291	2422	2519	2500	
0	0	0	0	0	0	
15443	16999	10801	11007	9666	10474	
2179	2696	1850	1863	1490	1531	
10476	11027	7992	8704	8642	8046	
103	128	78	105	74	86	
9703	10570	7859	11459	10900	11871	
145	149	176	63	141	142	
1773	2322	1593	2350	2034	2166	
2483	2594	2169	2673	2851	3012	
397	312	188	324	300	277	
594	560	441	479	515	604	
2426	2592	1520	2393	2446	2172	
1508	1588	1103	1750	1837	1469	
2	11	8	22	14	12	
1333	1384	1025	918	831	912	
3159	3473	2169	2115	2406	2047	
303	266	169	350	339	250	
178	143	108	219	166	143	
131	177	143	165	190	170	
2867	3793	2635	3045	3219	2942	
1622	2277	1301	1385	1548	1186	
2387	2996	1634	2329	1854	2155	
2544	1927	1646	1915	2124	1727	
24	36	37	2	50	22	
17	42	36	52	27	34	
257	256	210	194	171	197	
3298	3597	2519	3056	3752	3321	
290	269	185	196	123	211	
453	419	342	726	780	646	
3	3	3	9	0	8	
872	655	456	509	590	556	
298	444	291	297	329	262	
27	15	10	36	28	14	
268	412	281	314	325	239	
888	812	671	739	901	748	
685	852	588	525	601	613	
508	579	337	265	201	250	
65	84	38	78	81	78	
8	7	0	10	6	0	
32	16	10	7	20	6	
16	35	19	19	10	3	
400	601	322	551	546	448	
913	1091	716	486	669	668	
375	249	187	236	288	234	
102	80	28	42	46	16	
0	0	0	7	8	0	
4	0	4	0	1	0	
120	142	65	191	160	128	
82	93	61	55	118	81	
85	63	67	67	53	39	
189	183	130	192	135	166	
143	130	116	78	131	45	
2	0	3	0	0	10	
268	274	174	146	199	164	
22	23	5	27	16	39	
2832	2200	1988	1998	1853	2156	
2870	3270	2142	1923	2229	2102	
25254	26664	18526	19611	18874	19001	
931	1017	737	692	847	690	
111	140	79	179	166	99	
76	159	94	494	606	402	
570	633	472	756	812	589	
277	304	179	194	297	272	
124	198	64	78	116	42	
49	94	58	53	118	66	
12080	14384	9850	14525	13078	12521	
246	168	162	149	179	215	
438	655	360	468	473	487	
462	861	527	637	852	607	
1117	1256	1013	1451	1487	1576	
1618	1896	1517	1997	2074	2446	
1268	1541	1311	1785	1583	1629	
40	118	52	106	96	82	
54	73	69	78	115	71	
5614	5195	4134	4728	5187	4814	
57	66	49	49	22	10	
374	432	285	228	187	277	
13	25	14	8	0	1	
9	16	6	2	8	0	
362	285	208	269	325	365	
886	666	528	611	665	667	
184	163	203	101	108	125	
503	504	340	459	656	562	
249	307	222	224	261	201	
417	479	317	608	511	419	
234	206	137	103	142	109	
0	9	0	0	1	0	
8	16	7	12	5	20	
54	36	4	25	49	112	
48	48	29	41	24	21	
4	0	4	0	0	0	
0	4	0	0	0	21	
29	15	10	17	39	36	
0	9	11	11	15	11	
19	14	5	20	3	18	
200	216	170	319	255	233	
1073	1100	627	604	504	397	
71	34	15	32	13	17	
960	985	749	817	980	653	
46	60	26	65	45	102	
4778	5989	3465	3911	3761	3457	
790	844	534	737	749	596	
224	240	194	190	159	178	
889	976	663	807	798	685	
132	119	88	231	153	191	
222	335	153	479	600	457	
65	79	63	40	31	55	
1742	1366	1082	1484	1314	1411	
252	325	206	197	242	261	
17	21	5	9	0	15	
4758	4120	2737	4032	3347	3439	
1	2	4	0	1	23	
12	12	21	1	10	5	
28	48	16	51	73	71	
15	7	5	10	4	0	
29	25	30	11	22	35	
5295	5120	3266	4367	4327	4645	
2518	2947	2005	3131	3182	2834	
17	16	12	8	18	20	
6870	6161	4823	5615	5072	4706	
32	62	30	48	63	23	
29	50	29	30	36	45	
21	40	24	13	41	36	
0	0	0	4	0	4	
436	448	367	225	276	204	
1462	1715	1402	1137	1217	1070	
43	39	15	32	7	31	
1514	2033	1320	1570	1288	1400	
1944	1912	1186	2022	2118	1618	
206	279	141	184	230	163	
2579	2627	1510	2366	2651	2185	
2748	2149	1497	1458	1544	1369	
4701	3499	2359	2043	2011	2017	
764	648	460	646	573	577	
150	225	116	159	140	86	
33	30	39	42	14	37	
9	14	20	0	0	9	
67	79	47	56	57	63	
33	43	15	26	44	12	
2129	1951	1526	1698	1883	1904	
1313	1647	1108	1212	1587	1132	
144	186	118	143	162	109	
400	425	202	355	362	362	
162	219	145	160	138	151	
3945	4499	2868	4406	3773	3728	
1332	1184	811	1383	1369	1178	
11985	12536	8293	11162	10874	9439	
306	350	234	433	252	318	
1810	1697	1365	1681	1743	1582	
824	745	556	568	584	421	
659	491	371	459	405	418	
204	219	130	156	157	104	
706	651	541	601	541	580	
1302	1158	810	1025	1140	1008	
872	1215	748	974	670	896	
2033	2374	1643	2632	2488	1862	
86	107	28	25	14	42	
860	960	577	634	629	662	
630	623	356	413	443	305	
221	223	153	117	114	115	
155	199	137	111	208	111	
588	554	429	525	711	634	
593	1512	883	1206	1186	1444	
128	92	119	74	106	72	
2906	3245	2114	2159	1750	1906	
7286	4853	4244	6737	6635	6328	
632	692	545	531	475	390	
229	180	79	96	82	122	
1567	1521	1070	1165	1044	1162	
694	669	462	635	553	449	
34	36	11	13	15	10	
99	102	42	116	54	60	
6893	7282	5113	5230	5026	4809	
692	681	549	560	472	543	
63	86	27	33	25	70	
41	75	39	22	42	14	
975	1275	760	943	1147	823	
923	1128	792	1567	1547	1403	
102	99	55	55	112	68	
1	0	0	0	0	0	
576	482	323	362	534	384	
319	273	186	451	396	419	
13	11	4	44	10	28	
46	29	42	33	25	23	
63	60	38	57	37	27	
10860	10674	7144	6962	6775	6822	
3	16	17	4	10	14	
3253	3072	2201	2917	2823	2864	
505	568	329	428	574	507	
243	277	257	210	147	146	
2008	2090	1248	1724	1679	2158	
721	853	538	687	637	655	
8246	7900	6176	8368	7937	7538	
37	47	60	53	55	28	
1322	1428	1003	1379	1409	1257	
1376	1554	1144	1226	1309	1116	
381	363	272	357	454	399	
470	403	345	306	501	391	
0	0	0	0	0	0	
355	306	220	231	290	260	
0	0	0	0	0	0	
1399	1838	1232	1468	1809	1584	
76	78	78	150	111	119	
6743	8033	5754	7354	8464	7512	
223	250	247	168	183	215	
43	52	34	58	79	49	
20	8	29	13	20	28	
3568	5280	3428	2994	3563	3026	
90	125	68	71	145	98	
10222	10236	6408	6750	7605	7053	
3144	3575	2167	3413	3079	3297	
62	85	68	75	57	85	
0	6	10	0	5	4	
25	0	13	12	10	5	
446	564	376	449	390	287	
2748	3256	2037	2565	2133	2109	
239	311	149	346	280	280	
69	92	80	82	37	89	
46	57	50	66	49	50	
119	105	78	99	131	80	
13	3	7	4	4	0	
1885	2295	1499	2113	2045	2204	
404	329	241	240	224	230	
719	724	494	496	497	389	
274	387	213	219	153	265	
19	53	36	23	8	26	
334	334	274	319	322	346	
186	272	188	173	149	154	
1973	1920	1456	1373	1365	1196	
1608	1661	1159	1867	2136	1907	
34869	37781	25976	35120	35505	31076	
19	6	6	23	17	16	
2311	2412	1795	3087	2612	2753	
280	239	210	177	206	229	
387	428	292	335	343	255	
34	28	24	23	39	17	
1689	1609	1284	1743	1619	1423	
554	534	458	455	435	384	
5486	5478	4016	4197	4273	3536	
1116	814	750	776	769	599	
969	1023	663	782	721	611	
148	83	107	108	94	94	
2706	2283	1894	2078	1958	2230	
134	176	101	670	642	641	
27	24	25	45	38	47	
44	77	17	37	94	27	
35	26	16	22	34	27	
352	432	362	377	407	260	
4	15	5	0	6	2	
0	0	0	0	0	0	
82	82	58	139	123	78	
63	62	60	77	94	89	
3015	2621	1622	2309	2151	2194	
205	245	189	219	209	202	
243	164	154	168	121	143	
166	168	126	152	251	154	
3113	3232	1969	2393	2502	2405	
1252	1226	775	1177	944	1058	
1502	2069	1357	1723	1587	1456	
37	63	41	53	68	83	
9	12	13	6	8	12	
33	23	12	16	28	37	
377	276	272	340	192	285	
276	257	181	161	137	117	
149	196	120	84	90	97	
19	19	2	10	16	16	
41	30	38	19	32	10	
750	701	535	457	493	388	
2788	2367	1742	1823	1666	1679	
32	66	33	58	43	42	
38	32	21	21	11	1	
358	404	205	214	177	163	
551	562	385	319	330	408	
7	9	21	10	15	11	
169	144	117	169	149	84	
7135	5353	4541	4338	5065	4568	
510	459	343	457	438	410	
210	218	144	180	129	138	
1156	1312	813	1148	1130	1154	
0	2	16	0	15	9	
98	117	65	85	59	84	
39	5	32	63	36	41	
0	0	0	0	8	0	
472	454	314	637	732	518	
1011	1184	812	870	980	837	
67	43	33	57	36	40	
1637	1686	1166	1082	992	1073	
6580	7206	4587	5386	5103	4935	
390	387	353	276	485	394	
1453	1272	925	1373	1231	1171	
249	189	147	205	135	248	
1173	1150	945	1284	1359	1213	
51	38	49	92	120	108	
635	844	618	736	640	589	
417	507	332	289	245	350	
442	513	206	400	273	384	
545	733	408	520	591	558	
424	406	287	312	331	307	
82	84	102	127	190	129	
1474	1208	859	732	861	745	
2138	2153	1499	2086	1919	1701	
114	141	82	79	92	98	
719	612	509	819	638	646	
54	130	67	29	97	54	
0	0	7	5	0	0	
12	7	10	11	19	0	
0	0	0	15	4	5	
91	49	45	42	45	26	
54	40	45	32	81	57	
3	0	0	0	0	0	
127	178	118	249	209	299	
1678	1575	1295	1400	1313	1292	
218	307	193	195	238	216	
983	1134	588	890	693	760	
24	0	11	10	20	5	
207	293	140	253	314	208	
91	73	49	82	104	86	
42	35	36	30	1	20	
1959	1767	1349	1151	1467	1373	
701	662	499	800	528	591	
40	97	41	47	17	46	
34	7	10	25	15	2	
443	334	196	308	281	302	
545	768	443	481	631	487	
168	156	148	178	198	130	
985	1405	754	1066	991	851	
176	234	192	138	250	200	
5	0	10	8	0	4	
131	160	79	128	171	102	
287	256	171	190	227	186	
272	309	178	190	259	228	
2252	2252	1614	2077	1949	1547	
943	1037	696	805	881	805	
94	96	29	112	121	169	
7565	7762	4727	6290	5682	5474	
6533	6212	4207	4459	4110	4231	
282	458	399	454	473	425	
129	201	122	95	134	179	
5	17	12	0	7	10	
87	113	86	150	137	121	
278	343	258	238	254	275	
7022	7142	4591	5821	6518	5604	
22	44	17	9	5	25	
212	298	184	255	217	256	
277	301	226	142	193	168	
31	41	44	17	8	33	
17	5	5	10	0	22	
256	296	184	233	231	242	
1415	1375	828	1535	1507	1325	
24	34	14	16	0	12	
8173	7488	5109	4801	4284	4261	
288	219	158	168	109	163	
98	101	64	52	60	72	
33	17	21	26	19	24	
172	239	137	140	175	83	
155	144	106	98	152	133	
38	30	36	17	21	12	
20	7	11	4	18	2	
20	11	0	0	19	38	
16	18	13	23	11	24	
247	185	148	281	193	305	
37	40	35	71	35	50	
257	435	276	349	362	315	
78	108	80	35	84	47	
373	397	272	334	455	340	
115	130	130	160	161	209	
1078	1197	744	860	946	931	
444	457	258	338	400	301	
1482	1588	1212	1508	1718	1602	
1566	1863	1158	1220	1180	1498	
574	630	433	342	422	380	
565	679	411	622	642	826	
3919	2470	1881	2034	1991	1764	
510	494	306	226	288	274	
1007	787	602	381	413	449	
539	773	545	368	428	378	
181	120	99	60	48	86	
1495	1281	970	723	919	864	
28023	28305	18917	20926	18627	19256	
2789	2835	1951	1550	1461	1458	
2218	1626	1374	1269	1579	1733	
1872	2141	1310	1459	1494	1369	
344	223	148	200	199	197	
100	89	105	79	92	89	
923	1325	703	825	691	665	
895	696	531	383	536	394	
263	215	111	257	223	240	
91	125	108	153	188	230	
17	86	32	47	57	17	
511	465	380	302	260	231	
5160	6737	3774	2859	2333	2423	
136	95	88	89	91	90	
285	254	215	129	109	126	
12880	13621	9631	20237	17366	17000	
14	39	44	41	29	49	
33	50	20	21	41	49	
295	379	230	328	318	295	
8210	10766	6418	8139	8433	7584	
3216	3938	2586	3775	4091	3723	
46	61	53	53	20	48	
49	53	28	36	120	32	
923	864	705	607	682	686	
6	6	11	0	0	1	
19	9	14	14	13	4	
20	0	18	13	0	20	
19972	24354	14837	12201	11592	11512	
18036	23100	15329	13278	13222	10940	
380	380	294	366	323	315	
798	878	531	991	970	933	
845	1239	694	847	849	937	
4534	5831	3598	7282	6866	6996	
77	68	46	54	99	95	
158	173	156	263	218	149	
109	72	68	106	96	64	
1298	1506	911	1578	1628	1611	
122	123	100	66	109	107	
51	50	77	97	118	112	
120	106	123	140	203	125	
98	79	82	91	120	78	
251	255	193	203	163	187	
2089	2733	1713	1435	1771	1638	
2019	2762	1878	1467	1280	1519	
19970	25872	16776	13689	12883	12863	
40147	43094	29199	24188	25659	24600	
431	442	415	400	500	373	
901	1132	747	930	847	835	
146	165	94	146	67	84	
3	2	0	0	16	0	
14	8	5	0	10	7	
1435	1648	1000	1702	1785	1391	
1420	1621	1063	1825	1443	1516	
600	605	452	822	934	1089	
466	504	351	759	742	719	
3531	3028	2031	4033	3991	3176	
1649	1857	1179	1893	1903	1712	
1202	1304	792	1297	1411	1426	
11621	11637	7590	12350	11619	10463	
377	421	309	581	608	555	
5	0	0	5	0	0	
61	51	33	43	72	66	
20	12	22	24	9	6	
0	0	1	0	9	0	
1947	1674	1417	664	849	932	
1949	3075	1903	1620	1754	1570	
50490	57347	35733	29553	30401	27526	
1492	1571	1154	596	782	794	
3168	4209	2925	2689	2142	2475	
4410	4969	3396	3169	3177	2862	
4709	5074	3538	2476	2688	2476	
3826	4806	3081	2771	2504	2599	
949	1060	792	548	637	585	
1931	3301	2255	2191	2553	1795	
20575	21383	15210	15574	14714	12461	
1446	2110	1494	1975	1824	1747	
886	894	727	723	727	799	
2183	2843	1668	2277	2256	2233	
0	0	0	0	0	0	
1021	997	857	513	618	549	
571	451	402	246	259	177	
664	700	479	508	318	437	
564	615	470	312	342	258	
268	409	230	254	179	224	
2319	2814	1695	1176	1273	1329	
511	662	373	269	325	372	
1728	1576	1465	1265	1297	1051	
1067	942	789	493	519	545	
2174	2661	1879	1314	1435	1538	
9933	11964	6905	10246	10852	11434	
2531	2703	1891	2205	2292	2071	
24	25	24	24	27	38	
19	30	30	49	0	24	
98	87	97	114	72	70	
800	822	530	741	866	783	
119	210	82	103	132	123	
5600	5799	3995	3073	3380	2891	
1098	1334	736	568	587	684	
95	136	153	79	87	68	
86	129	67	72	42	76	
547	808	374	601	479	600	
0	0	0	16	0	0	
58	88	38	60	62	109	
0	0	0	0	0	0	
70	41	17	38	40	47	
214	169	195	185	228	202	
58	37	38	36	28	12	
429	287	256	300	233	350	
112	93	37	70	76	103	
49	42	16	10	9	11	
31	15	3	0	0	23	
327	333	235	315	409	391	
38	66	60	55	83	35	
0	0	8	0	0	0	
0	0	0	0	0	0	
102	107	54	71	97	47	
2	8	7	0	0	4	
352	364	188	279	225	239	
133	178	153	224	232	169	
591	897	561	794	1050	742	
0	0	1	0	14	0	
19455	17611	10886	12995	12605	12538	
183	201	141	271	207	233	
13	37	36	94	94	56	
138	303	91	276	298	175	
344	394	209	395	600	695	
2098	1704	1249	1323	1507	1389	
42	25	17	26	23	14	
50	100	71	51	55	93	
1145	1422	1007	1516	1549	1645	
969	1097	808	1281	1267	1283	
3071	3814	2431	2679	2683	2943	
91	100	116	93	110	73	
5132	6529	4085	3880	4050	4630	
67	44	52	35	71	29	
2	6	5	14	11	16	
394	345	292	400	386	291	
64	81	72	82	106	60	
116	149	87	90	45	50	
32	40	18	22	37	6	
944	709	506	478	366	371	
1878	2265	1751	1997	1533	1383	
490	549	374	451	511	498	
20	2	12	13	7	10	
346	310	269	219	225	231	
739	881	633	612	607	475	
848	1012	693	929	950	1007	
307	162	98	173	196	171	
66	29	20	54	27	40	
284	366	290	377	261	194	
296	451	241	463	429	391	
13	34	12	12	49	12	
2184	2221	1599	1908	1847	1594	
13325	12345	8234	8947	8622	8334	
396	577	305	250	400	249	
874	1022	644	818	758	629	
20	62	36	23	28	36	
466	346	242	279	226	334	
273	273	231	358	376	421	
19	6	15	20	7	26	
54	57	53	89	34	62	
284	428	270	266	288	174	
75	136	78	103	152	203	
303	225	145	282	353	176	
1226	1413	912	1800	1589	1416	
1058	1070	718	1160	1273	1151	
344	458	250	260	255	316	
762	823	509	435	681	557	
4490	4874	3327	3567	3705	3323	
2455	2566	1528	1978	1667	1988	
133	160	125	108	143	164	
2234	2210	1530	1393	1230	1334	
70	56	54	119	82	54	
7707	9744	6501	11051	9735	10140	
537	532	446	436	360	412	
0	0	0	15	0	0	
45	66	18	45	26	34	
3864	4650	2959	5599	5270	5824	
1771	2283	1419	1689	1653	1753	
725	829	571	1164	949	1038	
936	906	636	968	1248	1213	
215	216	156	166	236	162	
322	345	179	277	241	177	
50	80	50	66	63	89	
119	103	90	112	112	80	
2556	2657	1713	1658	2037	1838	
44	42	22	24	23	23	
138	117	65	80	77	103	
879	838	818	874	780	750	
485	500	376	351	404	348	
452	505	390	615	550	479	
4131	4186	3069	4492	4496	4009	
20883	17755	11527	16519	14288	14091	
8665	8019	6242	6979	7286	7431	
9332	11175	7847	10994	10738	10328	
213	167	156	173	143	105	
1189	1178	786	1078	1054	937	
133	143	101	140	99	120	
69	103	43	49	43	70	
550	635	397	593	633	641	
8068	8942	5890	8947	9133	9811	
4	0	7	3	9	0	
24	143	44	45	21	28	
133	194	96	134	72	75	
222	266	190	284	338	309	
666	674	418	706	658	638	
170	143	86	54	56	105	
57	61	49	13	31	38	
322	499	270	303	266	243	
0	0	0	0	0	0	
45	53	67	53	58	52	
111	126	116	182	245	144	
253	392	228	232	202	226	
0	0	3	0	0	0	
83	131	77	124	146	145	
132	70	97	47	47	58	
247	296	178	378	287	282	
141	149	99	69	58	130	
23	36	35	44	33	38	
559	564	448	456	421	445	
146	100	75	81	59	96	
