13	31	24	3	0	5
10392	12504	8149	10537	9137	9734
4361	4349	3227	3367	3206	2819
153	153	115	104	137	98
1908	1940	1230	1761	1539	1856
137	145	74	85	89	24
833	1127	792	897	826	845
107	161	138	71	104	87
4007	3740	2612	2041	2031	2185
96	127	81	106	90	122
9969	13022	7809	10724	11842	10959
1048	1373	976	1184	1295	1205
4357	4106	2846	3130	2694	3015
2148	2466	1588	2134	2356	1832
882	1039	699	1143	941	1169
1121	1125	732	729	930	879
985	992	571	818	767	720
3682	4014	2464	2802	2542	2453
421	422	296	285	295	314
247	317	207	195	162	108
1080	1119	801	1168	1229	1175
2304	2093	1390	2092	2637	1986
559	745	463	587	583	594
3674	3751	2901	4230	4061	3778
1894	1577	1259	1817	1428	1279
5218	5561	3307	5028	4407	4274
641	713	473	311	483	642
41	62	45	36	21	70
115	71	82	82	53	87
2636	3155	2168	2099	2741	2361
5512	6413	4040	4209	4863	4374
925	710	529	722	721	741
2435	2144	1577	6357	4888	5881
424	620	347	580	757	590
106	167	85	73	94	66
11	19	4	8	15	0
69	54	67	57	78	32
1068	1112	646	567	730	476
15	30	27	17	34	22
30	36	24	39	59	4
21	8	3	12	11	13
60	38	42	74	51	69
25	32	67	27	28	22
5	27	12	14	4	0
48	78	62	84	94	35
101	153	81	158	153	138
259	378	308	491	504	350
559	907	482	992	955	926
819	946	720	840	713	787
8	8	5	0	10	0
225	208	261	293	258	275
57	62	21	70	75	59
1041	918	608	1130	1062	1162
1041	1086	678	1425	1157	1436
2111	2373	1711	2818	2762	2533
1829	3131	1917	3741	3299	3862
218	143	134	252	196	228
1936	3193	1802	3534	3611	3110
2183	2440	1496	3344	3499	3296
2683	3560	2182	2628	2777	2880
981	1215	771	867	1165	1080
107	133	73	79	43	52
0	0	0	0	0	0
0	8	0	0	0	0
196	216	121	218	161	244
52	91	43	42	23	60
1222	1236	920	955	719	887
3259	3010	2336	2453	2549	2517
4	0	2	0	12	6
15512	17020	10845	11038	9731	10512
2097	2569	1754	1791	1411	1469
10471	11018	7979	8676	8640	8043
103	128	78	105	74	86
9856	10673	7995	11636	11003	11990
333	294	286	203	339	278
1912	2490	1760	2568	2241	2360
2959	3057	2658	3263	3301	3411
895	595	490	772	636	612
682	599	463	534	555	630
2439	2603	1525	2412	2446	2213
1536	1644	1119	1761	1862	1504
17	36	25	40	22	31
1369	1404	1040	944	837	924
3596	3839	2392	2349	2590	2242
304	266	169	350	337	250
202	167	117	239	187	164
262	284	212	353	357	267
4887	6105	4365	4921	4906	4555
1686	2371	1366	1440	1616	1235
2544	3192	1784	2506	2057	2315
2613	1983	1670	1986	2159	1784
29	36	37	2	50	22
25	47	39	68	73	43
267	280	226	202	192	210
3464	3774	2620	3243	3880	3414
304	285	203	212	141	236
457	424	350	726	779	646
3	8	3	9	0	8
913	655	457	509	590	556
427	674	433	476	493	456
61	50	51	65	77	38
346	577	382	427	391	282
947	882	689	795	921	781
714	899	616	544	617	634
552	672	363	303	250	309
125	160	74	119	109	167
19	16	0	13	6	8
34	23	13	32	36	29
18	37	28	20	11	3
400	607	321	551	546	448
912	1090	716	486	669	668
379	259	186	251	303	244
106	91	33	42	58	62
0	0	0	7	8	0
4	0	4	0	1	0
131	179	88	224	225	137
91	93	62	58	124	81
92	85	66	71	53	54
189	183	130	192	135	166
145	139	122	79	133	49
2	0	3	0	0	10
335	334	189	168	213	186
103	108	31	91	56	122
11	18	6	3	30	11
3021	3489	2264	2033	2314	2218
28371	30010	21160	22914	21413	22004
1427	1556	1044	1005	1159	1116
136	159	88	180	190	121
127	197	137	768	995	716
569	631	476	757	819	589
276	304	179	193	294	272
128	213	83	110	116	43
54	99	58	68	118	66
12921	15403	10444	15112	13716	12982
254	174	172	154	179	215
543	774	409	537	603	580
468	862	535	648	860	614
1163	1338	1025	1503	1533	1628
1800	2115	1745	2328	2427	2778
1647	2010	1730	2213	2137	2073
69	127	69	132	112	82
215	254	166	206	324	235
5504	5088	4056	4695	5111	4776
59	66	49	49	22	10
448	504	363	272	222	320
13	25	14	8	1	1
25	18	16	2	19	17
493	366	307	382	407	422
1602	1497	1123	1280	1377	1277
200	163	203	101	116	125
915	1037	762	973	1239	1220
279	323	245	228	297	212
498	559	364	655	555	464
259	248	153	132	164	109
0	9	0	0	1	0
8	16	7	12	5	20
54	36	4	25	49	101
48	48	32	41	24	21
4	0	4	0	0	0
0	4	0	0	0	21
29	15	10	17	39	36
0	9	11	11	15	11
19	14	5	20	3	18
200	220	172	308	255	233
1093	1108	665	607	533	397
72	37	15	35	17	17
1101	1121	818	916	1126	737
55	76	45	74	48	113
4852	6100	3535	3992	3806	3515
822	872	560	760	752	634
224	240	193	189	159	178
897	977	663	808	802	685
136	126	88	242	153	206
230	339	153	486	640	457
75	90	80	66	48	61
1742	1370	1086	1484	1314	1411
291	376	239	207	248	263
16	8	4	9	0	15
4793	4131	2759	4041	3356	3450
1	2	4	6	1	30
12	12	21	1	10	5
41	67	37	54	108	82
606	501	404	559	483	479
34	43	30	11	25	60
5304	5120	3270	4372	4327	4644
2581	3083	2090	3244	3336	2934
24	34	13	10	28	20
6883	6155	4825	5615	5072	4704
9	5	18	0	8	5
0	0	0	0	0	0
21	54	27	51	48	29
13	0	9	8	6	13
449	436	367	220	285	211
1469	1727	1403	1140	1219	1076
43	39	15	32	7	31
1570	2092	1354	1622	1328	1432
1944	1912	1179	2021	2118	1618
223	329	169	263	249	243
2123	2415	1350	2204	2568	2096
2056	1641	1177	1143	1230	1060
5656	4521	2996	2658	2553	2601
820	679	474	662	617	601
155	237	132	161	152	106
34	30	40	42	14	37
9	14	20	0	0	9
52	79	54	45	57	63
35	43	15	26	45	12
2337	2225	1686	1917	2049	2061
1349	1687	1143	1222	1625	1143
177	244	173	190	171	123
394	440	229	354	362	367
162	219	148	160	145	157
4144	4808	3041	4679	3959	3947
2551	2512	1717	2754	2796	2405
12281	13033	8626	11561	11184	9829
309	361	252	441	257	333
1810	1697	1364	1679	1743	1580
824	739	553	560	572	414
657	489	371	458	405	426
210	225	130	156	157	104
736	669	559	608	549	624
1309	1148	801	1022	1136	1014
898	1283	820	1032	724	1008
2549	2881	1994	3042	3110	2259
176	151	104	84	99	88
873	1008	607	639	635	691
630	623	352	413	443	305
222	221	153	115	108	112
174	226	138	114	223	113
584	554	429	526	711	634
665	1612	963	1260	1295	1570
128	92	119	74	110	72
2906	3244	2112	2158	1750	1905
7295	4894	4248	6760	6646	6353
650	707	551	542	497	396
266	186	89	96	88	131
1647	1541	1100	1209	1059	1177
685	660	446	635	542	430
34	34	11	13	15	10
118	137	75	150	80	74
6895	7293	5119	5217	5026	4823
798	752	646	658	553	696
63	90	27	40	28	73
44	75	44	22	42	14
1147	1491	907	1146	1332	989
1053	1254	847	1690	1689	1506
103	113	63	64	118	81
1	12	0	0	0	0
576	482	326	361	534	384
326	273	208	435	396	433
20	11	5	61	10	28
43	25	45	40	24	20
61	54	27	39	30	27
10855	10677	7143	6962	6775	6819
3	16	15	4	10	14
3810	3468	2550	3315	3312	3350
505	559	321	427	579	507
316	386	325	258	216	199
2130	2130	1270	1734	1758	2181
777	891	576	734	762	718
8210	7958	6206	8473	7978	7668
27	22	25	37	63	29
1296	1382	951	1323	1362	1223
1410	1580	1162	1245	1331	1130
403	379	290	385	468	403
586	557	460	468	705	530
0	0	9	0	9	4
393	346	224	249	318	289
5	0	0	0	0	0
1404	1846	1243	1474	1829	1600
87	91	86	159	111	125
6727	8047	5771	7359	8493	7487
210	243	236	168	183	208
53	52	37	77	85	49
24	8	29	13	20	28
3665	5670	3598	3112	3660	3164
90	125	73	71	156	103
10272	10349	6470	6798	7681	7088
3130	3608	2174	3438	3114	3289
64	88	68	72	50	88
22	23	22	8	12	38
24	0	21	12	14	5
445	569	380	449	390	287
2893	3362	2117	2651	2200	2203
356	502	274	455	433	412
72	115	95	82	52	94
45	54	39	48	31	30
119	105	78	99	131	80
13	4	7	4	4	0
1926	2349	1523	2159	2092	2225
404	328	241	232	224	229
719	723	494	498	500	389
292	387	218	219	153	265
25	53	36	31	8	26
341	343	281	325	337	346
253	370	248	222	199	210
2265	2331	1679	1702	1690	1542
1615	1667	1165	1870	2136	1907
34871	37907	26054	35181	35585	31195
19	11	6	23	17	16
2785	2861	2147	3693	3057	3207
294	246	219	182	216	236
387	422	291	335	336	255
32	22	19	23	27	17
1687	1608	1282	1743	1614	1422
560	557	463	474	450	391
5522	5527	4032	4224	4282	3554
1135	841	800	801	769	644
1003	1049	692	810	727	615
148	89	106	108	94	94
61	50	58	33	38	33
141	198	119	757	736	726
27	24	33	56	44	50
61	87	19	37	115	45
80	79	31	68	82	81
377	463	409	427	443	267
101	109	68	79	78	113
0	0	0	0	0	0
85	82	58	139	126	78
78	84	88	109	101	107
3007	2621	1618	2307	2149	2193
213	249	197	223	212	203
247	172	154	177	149	143
211	168	153	165	256	191
3133	3255	1986	2422	2524	2414
1402	1382	908	1311	1090	1143
1625	2296	1460	1838	1718	1640
97	112	66	98	124	142
5	12	13	5	8	12
29	23	12	10	14	30
375	274	262	337	188	289
341	324	223	181	194	177
175	216	138	110	126	104
26	28	22	64	34	48
48	45	47	23	32	10
1176	1106	794	696	841	632
2583	2164	1618	1714	1562	1500
38	74	33	62	43	42
42	32	21	21	11	1
390	485	237	242	217	188
566	571	406	327	339	414
16	10	21	14	15	12
261	211	156	180	188	127
7445	5591	4705	4579	5230	4716
717	687	516	561	569	569
214	228	153	193	135	157
1491	1457	910	1276	1278	1243
18	2	23	4	21	17
133	218	143	137	167	211
39	5	32	63	42	41
0	0	0	0	8	0
466	458	314	629	731	518
1009	1184	811	869	976	837
67	43	33	57	36	40
1656	1704	1167	1071	993	1075
6578	7209	4585	5386	5112	4935
355	368	327	272	472	385
1451	1266	908	1369	1230	1164
259	207	161	218	152	266
1644	1527	1256	1575	1847	1457
51	50	49	100	130	112
635	842	620	736	640	596
424	512	349	299	251	354
490	587	247	512	336	494
568	749	414	520	590	596
1165	924	696	843	848	854
134	121	169	199	250	204
1498	1246	881	766	913	777
2154	2162	1499	2086	1916	1708
94	123	71	79	80	93
710	599	487	773	605	627
70	135	67	32	105	63
0	0	13	5	0	0
11	16	17	16	25	10
0	0	0	39	12	19
101	53	59	46	45	41
54	40	45	32	90	73
4	0	0	0	0	0
138	197	123	250	258	319
1677	1582	1294	1400	1313	1292
220	309	194	202	239	224
1013	1181	664	926	727	798
13	0	7	0	5	5
203	296	139	253	302	199
101	84	52	92	125	96
47	50	36	30	13	20
2377	2234	1689	1437	1845	1768
790	739	533	842	604	635
54	111	43	59	24	54
34	3	10	27	15	2
443	334	196	308	281	302
545	768	443	481	631	487
168	156	148	178	198	130
981	1403	745	1066	991	843
176	233	187	126	249	200
5	0	5	6	0	4
131	158	69	130	166	99
294	256	166	190	227	186
271	290	159	160	236	215
2222	2226	1591	2057	1934	1504
944	1046	702	805	887	804
94	96	29	112	120	169
7704	7865	4833	6359	5807	5545
6631	6225	4260	4469	4155	4334
245	422	348	438	421	386
129	201	122	95	134	179
5	17	12	0	7	10
99	113	92	158	145	121
217	227	198	154	194	200
6987	7099	4562	5786	6496	5573
30	53	20	16	8	25
206	298	184	255	217	267
262	301	226	142	193	156
31	41	44	17	8	33
17	21	5	10	0	22
298	357	215	285	288	287
1511	1435	843	1594	1558	1369
28	34	14	16	0	12
8226	7520	5145	4883	4286	4295
282	218	158	168	111	162
72	73	50	46	57	61
37	22	31	28	19	41
174	240	134	143	159	84
308	316	200	186	281	290
57	42	49	17	42	31
24	2	15	8	18	1
20	11	0	0	19	38
22	18	13	29	10	24
253	185	150	281	193	310
111	98	68	141	131	78
279	444	281	353	387	303
110	171	106	75	97	67
417	437	313	372	532	405
131	159	157	181	179	215
1071	1201	744	860	946	931
454	457	263	347	399	301
1675	1823	1361	1742	1921	1695
1590	1888	1164	1225	1185	1498
836	830	632	558	724	626
788	1003	547	878	880	1063
111215	82901	63245	62917	68551	63263
537	507	312	217	278	259
977	780	603	372	430	463
547	774	548	375	429	388
246	167	128	106	86	144
1619	1432	1092	782	982	946
31298	31927	21148	23240	20871	21518
3198	3228	2226	1765	1642	1695
2680	1955	1667	1609	2108	2150
1989	2263	1435	1562	1580	1492
376	257	167	225	231	205
139	123	115	106	124	153
904	1297	670	785	664	682
889	680	511	377	513	386
263	215	109	257	219	240
73	96	67	73	101	148
17	86	32	56	60	17
554	553	433	336	303	255
5738	7176	4189	3102	2470	2585
169	125	141	110	111	145
326	268	239	129	110	130
14827	15811	11065	22921	20186	19494
14	55	49	41	38	59
39	82	22	55	48	67
308	406	249	349	338	302
8019	10438	6134	7697	7879	7001
3076	3709	2409	3593	3927	3589
38	48	43	53	20	48
49	53	28	36	120	32
930	879	705	614	681	687
5	6	10	0	1	1
19	5	9	7	14	1
943	710	554	805	720	800
20335	24674	15085	12398	11798	11654
18240	23314	15476	13461	13362	11111
384	388	294	366	328	314
805	900	534	996	974	943
1223	1606	906	1048	1074	1125
4725	6060	3735	7448	7082	7202
77	68	46	54	98	95
158	173	152	263	213	149
119	66	73	123	110	82
1311	1533	913	1578	1646	1619
141	146	119	84	131	157
62	50	84	113	131	127
167	135	133	154	212	154
207	183	117	160	228	175
297	293	220	237	197	226
2260	2899	1849	1522	1871	1766
3043	4165	2822	2118	1930	2448
24717	32787	21066	17005	15921	15984
57255	63559	42941	37651	37646	35550
634	730	570	710	705	590
954	1258	824	1008	952	931
152	195	99	152	85	98
3	2	2	0	16	6
26	15	10	6	10	11
1722	1911	1248	1949	2219	1684
1442	1652	1086	1845	1493	1567
610	625	480	823	949	1097
474	504	351	756	733	717
3513	3005	2018	4026	3983	3151
1939	2108	1330	2263	2238	1898
1622	1715	1014	1707	1867	1883
11683	11700	7683	12445	11799	10542
376	417	305	578	603	555
5	4	0	5	1	0
313	456	261	339	327	338
24	26	35	26	9	14
0	0	1	0	9	0
2402	2072	1789	893	1065	1176
1852	2940	1815	1603	1720	1475
50440	57303	35706	29511	30369	27502
1804	1967	1420	729	917	874
3730	5064	3581	3115	2654	3077
5743	6705	4405	4043	4143	3948
4675	5020	3512	2456	2657	2451
3817	4805	3087	2777	2497	2597
954	1072	797	559	637	579
1918	3285	2253	2185	2537	1794
20568	21369	15202	15569	14697	12458
1477	2135	1520	1985	1851	1763
888	901	727	734	734	803
2209	2893	1718	2289	2294	2268
0	0	4	0	0	0
1202	1192	1031	588	709	680
571	451	399	246	259	176
671	705	483	511	317	446
853	830	733	401	570	385
377	534	311	306	229	328
2434	2932	1765	1219	1346	1352
515	663	395	277	325	377
1823	1676	1520	1288	1308	1063
1069	935	795	492	518	537
2172	2656	1876	1314	1434	1538
9992	12029	6926	10294	10944	11512
2726	2894	2064	2310	2427	2217
40	45	38	36	47	42
19	30	30	49	0	24
110	94	100	124	74	70
800	822	531	750	865	783
119	213	82	109	141	123
5944	6111	4186	3254	3528	3040
1096	1327	736	568	587	684
95	136	178	79	88	68
94	137	80	82	50	97
553	809	389	601	487	624
11	0	0	16	0	3
66	88	43	61	68	118
0	0	0	0	0	0
77	41	31	40	57	57
268	195	205	209	276	256
72	39	39	47	28	12
387	268	233	283	222	325
123	133	41	93	104	122
72	55	23	36	18	21
37	24	8	1	6	24
327	333	234	313	405	388
50	68	60	48	76	35
0	0	7	0	0	0
0	0	0	0	0	0
94	103	52	80	89	42
2	8	12	0	4	4
333	404	188	277	263	230
164	219	162	256	251	186
631	882	588	858	1077	772
46	34	23	41	38	54
40130	38854	24576	28274	29660	29361
192	201	141	282	212	233
13	37	36	94	94	56
203	394	129	366	378	214
345	394	209	413	606	694
2186	1769	1301	1342	1551	1459
46	41	33	26	34	21
55	104	81	58	62	102
1266	1626	1134	1680	1796	1899
1068	1311	941	1522	1442	1494
3500	4307	2700	2972	3012	3234
148	146	153	117	156	96
5145	6552	4112	3910	4062	4634
74	47	52	35	79	29
2	1	5	14	0	16
394	341	291	388	381	291
64	81	72	82	106	60
116	149	87	90	45	50
32	40	18	22	37	6
944	709	508	477	366	371
1886	2265	1754	1999	1542	1385
494	549	374	451	511	499
20	2	12	13	7	10
362	353	297	219	240	236
768	889	640	611	605	470
855	1022	710	941	961	1033
309	168	103	184	196	171
66	30	20	55	34	40
284	366	292	377	272	195
299	470	255	472	447	407
27	55	34	13	65	26
2189	2229	1601	1905	1853	1609
13486	12468	8316	9058	8700	8451
422	617	332	249	406	285
873	1049	653	825	769	648
20	62	36	23	28	36
472	351	247	290	227	339
291	310	258	419	421	457
25	6	15	20	7	26
89	81	90	108	76	99
292	433	267	273	288	185
75	142	84	107	160	207
303	236	144	282	353	176
1225	1413	912	1800	1588	1415
1069	1086	718	1175	1284	1150
2	0	0	0	0	0
758	817	520	441	695	551
4494	4856	3325	3561	3702	3322
2460	2584	1537	2002	1701	2020
134	166	126	108	143	164
2568	2463	1726	1591	1422	1559
72	56	57	119	88	54
7767	9820	6573	11132	9831	10247
557	562	469	493	374	441
0	6	0	15	0	0
64	122	67	108	96	90
3942	4709	2988	5659	5315	5895
1774	2286	1426	1707	1655	1763
1470	1526	1013	2130	1829	1945
937	906	636	968	1247	1213
240	223	173	170	251	175
336	350	188	296	248	208
33	54	50	43	70	61
18	20	4	25	14	1
367	357	233	438	491	524
55	46	22	15	23	23
138	117	65	80	77	103
915	959	859	884	927	848
489	509	392	371	406	380
481	553	434	638	560	508
4074	4126	3025	4462	4429	3975
23770	21388	13755	19665	17167	16837
8854	8265	6412	7155	7633	7662
16189	15164	12942	17996	17895	15441
213	170	162	173	143	105
1357	1398	941	1216	1203	1072
148	143	105	143	108	130
0	0	9	0	0	0
557	640	399	597	636	653
8070	8943	5908	8947	9133	9834
4	0	7	3	9	0
32	154	67	45	21	28
125	192	87	128	67	68
325	336	255	364	448	402
699	703	445	726	685	713
180	161	125	73	87	135
54	60	49	13	28	38
355	518	276	316	286	253
0	0	0	0	0	0
67	71	70	65	74	55
279	272	230	403	464	322
253	392	227	232	202	234
0	0	6	0	0	3
83	122	77	124	146	145
132	68	97	44	47	58
282	324	196	391	336	300
140	149	105	69	58	137
50	58	69	63	55	57
575	567	447	474	448	466
206	125	92	117	80	131
70	113	70	51	75	84
144	154	157	168	112	138
31	27	12	69	56	100
311	333	299	291	288	269
143	88	56	94	108	123
450	622	440	578	587	391
117	93	93	111	258	174
193	132	110	216	267	185
237	290	186	187	259	163
1532	1794	1368	2178	2191	2162
1230	1454	1182	1982	1889	1747
1745	1843	1244	1815	1689	1511
407	648	403	469	561	334
2114	2288	1675	3161	2974	3220
1343	1912	1267	2007	1829	1846
3227	3870	2450	3637	3215	2963
298	352	184	342	376	294
10911	8899	6947	3972	4118	4476
25	37	32	54	57	18
738	757	672	1037	939	819
1183	1172	758	1681	1227	1435
1783	2099	1450	1748	1447	1599
2543	2084	1466	2594	2666	2074
0	0	0	6	0	0
1040	965	645	1148	967	808
172	183	140	111	143	176
1289	943	867	826	1098	969
2441	1957	1386	1437	1399	1403
541	454	473	620	513	653
681	691	445	510	407	437
251	277	155	253	223	210
11	0	4	3	7	0
51	61	39	9	36	22
478	820	353	366	415	301
4119	4355	3305	4042	4142	3349
739	795	508	797	908	667
1888	1241	906	1177	990	916
140	56	87	92	61	95
66	95	48	79	76	97
8	8	2	4	0	6
77	70	38	18	10	21
30	9	29	1	35	6
26	37	19	10	8	3
327	222	201	520	764	599
695	772	555	902	1040	792
3252	3766	2141	2026	2122	1881
927	798	613	559	555	532
11	7	1	5	9	12
1041	753	561	503	548	585
374	388	338	334	335	203
71	37	47	38	64	24
80	59	46	60	46	53
8580	8030	6130	11124	10969	10304
1753	1966	1324	1831	1859	1618
176	193	155	288	219	212
419	396	327	291	387	272
7	6	0	3	0	12
68	74	62	60	55	68
2952	3335	2047	2651	2673	2536
1380	1254	705	1115	998	871
49	53	45	50	26	55
784	804	547	776	776	808
443	485	364	551	305	419
874	1035	694	890	1012	846
1502	1570	1162	1339	1551	1379
